user_id,anime_id,rating
1098,400,9
1098,6,9
1098,180,9
1098,181,9
1099,101,6
1099,857,6
1099,269,7
1099,1535,10
1099,223,10
1099,813,8
1099,226,5
1099,356,8
1099,71,8
1099,73,8
1099,72,10
1099,1530,9
1099,33,8
1099,1887,5
1099,330,9
1099,19,9
1099,210,8
1099,205,9
1099,170,10
1099,849,10
1099,6,8
1099,392,10
1099,263,8
1099,1575,5
1099,225,4
1101,48,4
1101,857,6
1101,477,9
1101,586,4
1101,66,9
1101,67,6
1101,68,7
1101,889,7
1101,1519,7
1101,269,5
1101,150,7
1101,1690,8
1101,1536,7
1101,232,8
1101,1818,5
1101,1575,6
1101,1,8
1101,1482,7
1101,1535,10
1101,813,6
1101,226,5
1101,790,5
1101,356,6
1101,121,9
1101,1524,8
1101,1281,7
1101,384,5
1101,395,7
1101,1571,7
1101,918,9
1101,242,7
1101,287,7
1101,245,9
1101,270,8
1101,1852,7
1101,934,8
1101,1889,9
1101,967,7
1101,185,8
1101,18,8
1101,186,8
1101,249,7
1101,228,8
1101,469,6
1101,1606,6
1101,33,7
1101,516,6
1101,1579,7
1101,251,7
1101,1483,8
1101,80,7
1101,19,9
1101,323,8
1101,457,9
1101,20,7
1101,30,7
1101,1210,8
1101,853,5
1101,1538,7
1101,238,6
1101,1699,6
1101,114,8
1101,205,9
1101,339,7
1101,440,7
1101,170,8
1101,849,7
1101,1587,7
1101,26,8
1101,6,8
1101,479,8
1101,861,8
1101,28,8
1101,392,7
1101,1735,7
1101,22,7
1102,1575,10
1102,1535,10
1102,226,10
1102,120,10
1102,71,10
1102,73,10
1102,72,10
1102,121,9
1102,145,10
1102,469,7
1102,853,9
1102,355,8
1103,1575,10
1103,1535,9
1103,226,7
1103,20,10
1103,1735,10
1103,121,9
1104,790,9
1104,457,10
1104,30,9
1104,205,10
1104,226,7
1104,239,6
1104,849,8
1105,269,6
1105,1,9
1105,1535,7
1105,356,5
1105,121,7
1105,136,9
1105,486,9
1105,1887,7
1105,20,6
1105,1735,6
1105,30,7
1105,1210,9
1105,849,9
1105,861,8
1107,269,9
1107,1604,10
1107,1735,10
1107,50,10
1107,303,9
1107,880,10
1107,53,10
1107,394,8
1107,101,10
1107,857,10
1107,230,8
1107,68,7
1107,889,10
1107,1519,10
1107,150,9
1107,812,9
1107,59,10
1107,1470,9
1107,1818,10
1107,1575,10
1107,1482,9
1107,63,10
1107,1535,10
1107,1726,10
1107,223,9
1107,225,8
1107,813,10
1107,1045,8
1107,226,10
1107,790,10
1107,15,9
1107,356,10
1107,71,10
1107,73,10
1107,72,10
1107,123,9
1107,240,8
1107,132,10
1107,241,9
1107,487,9
1107,245,10
1107,133,10
1107,297,8
1107,16,10
1107,1142,10
1107,387,10
1107,263,9
1107,587,10
1107,318,10
1107,270,10
1107,379,9
1107,934,9
1107,1889,9
1107,257,8
1107,1956,7
1107,253,9
1107,618,7
1107,636,9
1107,635,10
1107,144,10
1107,1530,10
1107,469,10
1107,33,10
1107,147,10
1107,634,10
1107,237,10
1107,279,7
1107,189,10
1107,275,8
1107,1887,10
1107,157,10
1107,330,10
1107,80,9
1107,93,9
1107,94,10
1107,90,9
1107,86,9
1107,89,8
1107,85,8
1107,20,10
1107,30,10
1107,229,7
1107,195,10
1107,196,7
1107,1569,8
1107,853,10
1107,64,9
1107,65,7
1107,529,10
1107,205,10
1107,24,10
1107,846,10
1107,339,8
1107,355,10
1107,154,10
1107,1559,10
1107,169,10
1107,79,8
1107,198,7
1107,855,8
1107,390,10
1107,849,10
1107,174,10
1107,182,10
1107,472,9
1107,175,10
1107,6,10
1107,95,8
1107,1459,10
1107,935,7
1107,202,10
1107,1195,10
1107,1840,10
1109,740,8
1109,530,9
1109,1482,9
1109,1535,8
1109,72,6
1109,850,7
1109,243,9
1109,16,8
1109,1142,8
1109,270,7
1109,20,8
1109,853,9
1109,322,9
1109,527,9
1109,1699,7
1109,205,9
1109,341,10
1109,687,7
1109,269,8
1109,249,7
1109,1735,8
1111,889,8
1111,232,6
1111,59,9
1111,1818,5
1111,63,9
1111,552,6
1111,223,8
1111,225,4
1111,813,8
1111,226,8
1111,241,7
1111,487,8
1111,263,10
1111,934,7
1111,193,7
1111,20,7
1111,527,6
1111,25,7
1111,1195,9
1111,1840,9
1111,918,10
1111,1735,9
1112,269,10
1112,1535,10
1112,356,9
1112,20,10
1112,238,10
1112,79,10
1112,101,10
1112,1050,10
1112,552,10
1112,321,10
1112,527,9
1112,173,9
1113,1536,6
1113,1575,10
1113,1535,10
1113,552,7
1113,1313,6
1113,877,10
1113,30,8
1113,849,7
1114,477,7
1114,1292,7
1114,889,9
1114,59,7
1114,1726,7
1114,225,6
1114,226,7
1114,121,9
1114,270,7
1114,257,6
1114,467,10
1114,801,9
1114,189,6
1114,1887,8
1114,157,5
1114,457,9
1114,20,7
1114,853,8
1114,849,9
1114,66,8
1114,269,7
1114,223,8
1114,813,8
1114,1735,6
1114,1546,7
1114,355,6
1114,324,7
1115,269,7
1115,1735,7
1115,50,8
1115,53,7
1115,394,7
1115,857,9
1115,104,9
1115,1498,7
1115,68,7
1115,150,9
1115,1536,8
1115,59,8
1115,60,8
1115,1575,8
1115,1482,10
1115,292,8
1115,1535,8
1115,223,10
1115,225,7
1115,813,10
1115,226,6
1115,1250,9
1115,15,10
1115,356,8
1115,120,9
1115,71,8
1115,73,8
1115,72,8
1115,121,10
1115,123,10
1115,74,7
1115,850,7
1115,240,8
1115,129,9
1115,132,9
1115,1571,9
1115,1974,10
1115,243,7
1115,245,10
1115,133,6
1115,246,8
1115,134,8
1115,16,7
1115,263,10
1115,587,7
1115,135,10
1115,136,10
1115,185,10
1115,18,10
1115,186,10
1115,249,10
1115,153,10
1115,427,9
1115,145,9
1115,469,6
1115,1604,10
1115,1606,8
1115,845,8
1115,52,6
1115,147,5
1115,1579,9
1115,1486,6
1115,250,6
1115,251,10
1115,1810,6
1115,189,7
1115,149,6
1115,435,7
1115,157,8
1115,1017,7
1115,1018,7
1115,20,8
1115,942,8
1115,853,9
1115,325,7
1115,907,6
1115,238,8
1115,1699,8
1115,957,9
1115,166,8
1115,167,8
1115,1827,10
1115,1108,7
1115,339,8
1115,355,9
1115,154,8
1115,1559,10
1115,1557,8
1115,79,5
1115,170,9
1115,534,10
1115,1532,6
1115,173,8
1115,174,8
1115,182,9
1115,22,10
1115,177,8
1115,969,8
1115,178,7
1115,856,9
1115,861,9
1115,28,10
1115,392,10
1115,1195,10
1115,1840,9
1116,101,7
1116,66,7
1116,790,6
1116,120,5
1116,121,8
1116,239,7
1116,918,9
1116,243,5
1116,134,8
1116,387,8
1116,934,8
1116,1889,10
1116,228,7
1116,1530,7
1116,516,7
1116,486,10
1116,467,7
1116,237,7
1116,149,2
1116,1887,6
1116,860,5
1116,93,6
1116,457,8
1116,584,5
1116,853,8
1116,490,7
1116,721,9
1116,205,8
1116,849,7
1116,861,6
1117,935,8
1117,68,7
1117,269,8
1117,150,6
1117,1818,7
1117,1575,9
1117,1482,10
1117,1535,9
1117,226,10
1117,121,8
1117,134,9
1117,469,9
1117,355,6
1117,1965,9
1117,1195,8
1117,1840,7
1117,356,7
1117,918,6
1117,1530,7
1117,157,6
1117,849,5
1117,687,6
1117,384,6
1117,934,5
1117,1889,4
1117,853,4
1117,64,6
1117,529,5
1117,861,1
1118,1292,5
1118,1575,8
1118,1,10
1118,1535,9
1118,223,7
1118,813,8
1118,135,7
1118,33,9
1118,486,8
1118,467,8
1118,801,9
1118,237,7
1118,19,9
1118,457,8
1118,20,7
1118,30,9
1118,1210,8
1118,853,8
1118,329,9
1118,45,8
1118,205,8
1118,6,8
1118,392,9
1118,232,6
1118,918,7
1118,1735,6
1119,1292,5
1119,477,6
1119,288,5
1119,1669,5
1119,1668,6
1119,67,7
1119,889,6
1119,1519,6
1119,232,7
1119,1818,6
1119,1575,9
1119,1,10
1119,1678,7
1119,1535,9
1119,813,6
1119,1685,5
1119,226,7
1119,790,9
1119,239,8
1119,240,7
1119,132,6
1119,245,8
1119,267,6
1119,387,10
1119,934,9
1119,1889,7
1119,160,7
1119,249,7
1119,153,7
1119,33,8
1119,486,10
1119,467,9
1119,801,8
1119,237,7
1119,97,6
1119,19,7
1119,323,6
1119,457,10
1119,20,7
1119,30,9
1119,1210,8
1119,853,8
1119,329,7
1119,527,6
1119,238,6
1119,45,7
1119,205,8
1119,290,6
1119,1827,7
1119,440,6
1119,849,8
1119,182,7
1119,6,7
1119,7,7
1119,202,8
1119,392,6
1119,877,7
1119,339,8
1119,66,5
1119,57,5
1119,253,6
1119,489,7
1119,1735,7
1119,26,5
1119,1246,6
1120,63,8
1121,889,9
1121,1519,9
1121,1,10
1123,1735,8
1123,1575,8
1123,1535,9
1123,20,8
1123,527,8
1123,1722,6
1125,1486,8
1125,92,9
1125,68,9
1125,1575,4
1125,1,9
1125,1535,8
1125,71,8
1125,239,10
1125,249,6
1125,469,7
1125,149,7
1125,334,9
1125,96,9
1125,80,8
1125,93,9
1125,94,5
1125,85,8
1125,569,10
1125,853,6
1125,355,5
1125,6,10
1125,553,9
1125,121,8
1125,1019,6
1125,19,10
1127,245,10
1127,57,9
1127,1575,8
1127,1535,8
1127,223,10
1127,225,8
1127,813,10
1127,226,8
1127,384,7
1127,1142,10
1127,263,10
1127,934,7
1127,1889,5
1127,135,10
1127,1530,10
1127,457,10
1127,20,8
1127,1210,9
1127,527,10
1127,24,8
1127,22,10
1127,392,10
1127,269,7
1127,19,10
1127,1735,8
1127,1564,8
1127,170,7
1127,481,7
1127,121,8
1127,489,5
1128,1575,8
1128,1535,8
1128,813,7
1128,20,8
1128,1735,7
1128,30,10
1130,50,7
1130,348,9
1130,68,8
1130,889,8
1130,269,7
1130,232,9
1130,1575,7
1130,1482,7
1130,129,6
1130,144,7
1130,145,8
1130,1604,8
1130,417,5
1130,1699,7
1130,45,10
1130,534,8
1130,535,8
1130,849,8
1130,479,6
1130,1195,7
1130,101,7
1130,857,6
1130,66,10
1130,57,9
1130,1,9
1130,61,6
1130,1535,7
1130,120,6
1130,71,7
1130,72,9
1130,132,10
1130,1571,9
1130,16,7
1130,1142,6
1130,469,8
1130,1887,10
1130,877,9
1130,20,6
1130,1210,6
1130,853,10
1130,322,9
1130,325,5
1130,205,10
1130,355,7
1130,6,6
1130,177,6
1130,969,6
1130,861,9
1130,1818,3
1130,790,5
1130,1281,5
1130,245,5
1130,136,6
1130,1606,6
1130,189,5
1130,1738,7
1130,1735,5
1130,229,1
1130,508,7
1130,24,7
1131,59,7
1131,63,9
1131,241,7
1131,487,8
1131,1722,10
1131,79,10
1131,1195,10
1131,1840,10
1131,1836,4
1133,66,9
1133,133,5
1133,469,6
1133,1887,7
1133,30,8
1133,205,9
1133,79,8
1133,849,10
1133,226,6
1134,50,10
1134,857,7
1134,57,10
1134,889,9
1134,1519,8
1134,58,7
1134,59,9
1134,1575,10
1134,226,8
1134,356,9
1134,71,8
1134,133,7
1134,97,10
1134,189,9
1134,330,8
1134,93,10
1134,94,9
1134,593,10
1134,196,6
1134,24,9
1134,79,9
1134,390,8
1134,6,10
1134,856,9
1134,1195,7
1134,1840,7
1135,269,6
1135,1575,9
1135,1,7
1135,1535,10
1135,223,7
1135,225,7
1135,813,8
1135,15,9
1135,918,7
1135,263,8
1135,967,9
1135,185,10
1135,18,7
1135,186,8
1135,249,7
1135,237,10
1135,80,7
1135,20,10
1135,1735,10
1135,527,7
1135,205,9
1135,481,6
1137,1575,9
1137,1535,10
1137,20,9
1137,1735,9
1137,269,8
1137,22,7
1138,1535,10
1138,853,10
1138,20,9
1138,100,6
1139,530,9
1139,392,7
1139,50,7
1139,68,8
1139,59,8
1139,1575,9
1139,223,7
1139,813,5
1139,226,5
1139,356,9
1139,1281,7
1139,239,9
1139,934,9
1139,1889,7
1139,33,9
1139,237,10
1139,1887,8
1139,169,8
1139,849,10
1139,6,10
1139,60,5
1139,1482,6
1139,121,5
1142,101,9
1142,66,10
1142,1690,8
1142,1535,10
1142,293,8
1142,225,6
1142,356,7
1142,121,9
1142,240,10
1142,270,5
1142,934,10
1142,185,9
1142,186,9
1142,228,9
1142,1594,5
1142,144,5
1142,147,6
1142,330,8
1142,19,8
1142,30,9
1142,326,8
1142,64,7
1142,65,8
1142,166,7
1142,167,7
1142,1108,6
1142,169,5
1142,849,10
1142,889,4
1142,59,7
1142,60,4
1142,1818,1
1142,226,2
1142,1571,2
1142,245,6
1142,133,1
1142,1889,4
1142,412,1
1142,189,4
1142,1887,3
1142,860,4
1142,85,8
1142,322,5
1142,417,4
1142,24,2
1142,355,2
1142,6,6
1142,856,5
1142,202,5
1143,1482,8
1143,1250,8
1144,853,9
1144,855,7
1145,269,6
1145,1575,6
1145,1535,9
1145,223,7
1145,225,4
1145,813,7
1145,226,6
1145,121,8
1145,918,9
1145,263,9
1145,19,9
1145,20,7
1145,1735,6
1145,392,8
1146,59,10
1146,1535,10
1146,226,10
1146,120,10
1146,587,7
1146,934,8
1146,145,8
1146,149,9
1146,1210,8
1146,853,10
1146,610,9
1146,529,9
1146,24,10
1146,846,10
1146,79,10
1147,356,8
1147,136,9
1147,185,8
1147,249,10
1148,66,7
1148,269,5
1148,1690,7
1148,1575,4
1148,1535,8
1148,226,5
1148,790,8
1148,239,8
1148,387,9
1148,934,7
1148,1889,7
1148,1887,6
1148,19,10
1148,457,9
1148,30,8
1148,1210,9
1148,114,7
1148,1827,8
1148,440,10
1148,849,5
1149,1735,9
1149,48,7
1149,67,9
1149,889,8
1149,1519,8
1149,59,7
1149,1818,8
1149,1575,8
1149,1,8
1149,1535,10
1149,813,6
1149,1045,7
1149,356,8
1149,120,7
1149,71,8
1149,73,7
1149,72,9
1149,121,8
1149,318,7
1149,270,8
1149,379,8
1149,185,9
1149,18,9
1149,186,9
1149,33,9
1149,274,7
1149,97,8
1149,189,8
1149,93,9
1149,20,9
1149,30,8
1149,272,9
1149,196,8
1149,209,7
1149,165,7
1149,210,8
1149,238,7
1149,45,9
1149,168,8
1149,205,8
1149,400,8
1149,339,7
1149,198,5
1149,849,8
1149,696,7
1149,175,7
1149,6,9
1149,202,7
1149,392,7
1149,1195,7
1150,857,6
1150,288,5
1150,68,7
1150,269,6
1150,232,5
1150,59,5
1150,60,5
1150,1470,7
1150,1575,9
1150,1535,8
1150,1726,7
1150,223,5
1150,225,5
1150,813,5
1150,226,8
1150,356,7
1150,1157,3
1150,121,9
1150,245,8
1150,263,9
1150,587,9
1150,270,7
1150,934,5
1150,1889,7
1150,185,7
1150,18,7
1150,186,5
1150,953,7
1150,1604,7
1150,467,8
1150,801,8
1150,189,7
1150,157,3
1150,76,8
1150,77,8
1150,860,4
1150,738,6
1150,93,10
1150,94,7
1150,90,6
1150,527,5
1150,1564,5
1150,1565,5
1150,165,6
1150,79,7
1150,75,7
1150,916,4
1150,508,5
1150,177,7
1150,969,7
1150,481,7
1150,482,3
1151,857,8
1151,66,9
1151,1535,10
1151,243,10
1151,245,10
1151,270,10
1151,1019,8
1151,228,9
1151,1594,10
1151,149,9
1151,1887,6
1151,20,8
1151,853,9
1151,154,9
1151,1532,9
1151,553,9
1151,269,8
1151,1818,7
1151,918,8
1151,1735,8
1151,849,6
1152,269,9
1152,101,5
1152,1575,10
1152,1,9
1152,1535,8
1152,226,7
1152,30,8
1152,355,7
1152,79,7
1152,849,9
1152,1195,8
1152,1840,8
1152,934,6
1153,490,7
1153,24,7
1153,876,7
1153,1372,7
1153,174,7
1153,202,7
1154,1535,7
1154,813,9
1154,226,7
1154,120,8
1154,1530,8
1154,20,8
1154,30,9
1154,853,9
1154,849,7
1155,383,6
1155,24,7
1155,1128,6
1155,184,7
1155,50,7
1155,189,7
1155,157,8
1155,840,8
1155,229,8
1155,1127,7
1156,269,8
1156,1575,8
1156,1604,9
1156,1735,9
1156,857,7
1156,288,7
1156,1669,7
1156,1668,8
1156,150,7
1156,1050,7
1156,232,6
1156,1,9
1156,1678,8
1156,1535,10
1156,223,10
1156,813,10
1156,136,8
1156,249,8
1156,20,9
1156,567,7
1156,392,9
1156,1482,8
1157,306,10
1157,92,7
1157,59,9
1157,60,7
1157,1575,8
1157,1,10
1157,226,10
1157,356,9
1157,121,9
1157,384,9
1157,395,9
1157,245,10
1157,967,10
1157,618,6
1157,145,8
1157,237,10
1157,1013,7
1157,1412,10
1157,1425,10
1157,80,10
1157,93,10
1157,94,9
1157,90,8
1157,86,9
1157,89,8
1157,85,10
1157,168,9
1157,205,9
1157,75,10
1157,478,8
1157,1603,8
1157,390,8
1157,6,8
1157,95,9
1157,1650,10
1159,889,8
1159,1519,9
1159,1535,8
1159,223,9
1159,225,6
1159,813,9
1159,263,9
1159,967,10
1159,33,9
1159,516,8
1159,80,9
1159,86,6
1159,85,8
1159,19,10
1159,30,8
1159,861,8
1159,28,8
1161,66,8
1161,53,6
1161,530,5
1161,740,5
1161,532,5
1161,1239,5
1161,996,5
1161,269,9
1161,232,9
1161,59,6
1161,223,7
1161,225,7
1161,813,8
1161,1250,7
1161,71,7
1161,121,9
1161,123,9
1161,385,6
1161,245,9
1161,134,5
1161,435,9
1161,90,5
1161,323,7
1161,1735,8
1161,30,7
1161,527,7
1161,957,7
1161,1108,7
1161,339,2
1161,534,8
1161,478,6
1161,182,6
1161,177,8
1161,969,7
1161,156,10
1161,1195,8
1161,1840,8
1161,50,6
1161,521,3
1161,687,4
1162,269,8
1162,934,7
1162,249,9
1162,857,6
1162,1498,7
1162,1818,6
1162,1535,8
1162,813,10
1162,226,7
1162,120,9
1162,71,7
1162,73,7
1162,72,7
1162,1571,9
1162,241,7
1162,487,7
1162,411,6
1162,134,7
1162,1570,8
1162,953,7
1162,146,5
1162,1887,10
1162,1722,7
1162,1546,8
1162,853,9
1162,610,6
1162,24,8
1162,846,8
1162,1559,7
1162,79,9
1162,478,6
1162,849,8
1162,180,6
1162,181,6
1162,481,9
1162,1195,8
1162,1840,8
1162,1482,8
1164,1535,10
1164,226,7
1164,850,5
1164,934,10
1164,1889,10
1164,149,5
1164,20,8
1164,687,8
1165,228,6
1166,1535,9
1167,1535,9
1167,223,10
1167,225,10
1167,813,10
1167,226,9
1167,121,9
1167,228,7
1167,1887,6
1167,210,9
1170,239,8
1170,849,8
1170,338,8
1170,202,7
1170,101,7
1170,68,9
1170,889,8
1170,232,9
1170,1575,9
1170,1482,9
1170,61,8
1170,1535,10
1170,1132,8
1170,1250,8
1170,356,8
1170,120,8
1170,122,8
1170,121,8
1170,587,7
1170,934,9
1170,1889,10
1170,249,8
1170,228,10
1170,1594,10
1170,153,10
1170,1530,10
1170,1604,9
1170,1606,9
1170,1579,9
1170,237,8
1170,251,7
1170,149,7
1170,435,8
1170,157,7
1170,98,9
1170,99,8
1170,860,6
1170,521,6
1170,93,9
1170,94,9
1170,877,10
1170,30,8
1170,853,9
1170,322,8
1170,527,8
1170,721,9
1170,165,9
1170,1699,7
1170,64,9
1170,65,9
1170,45,9
1170,957,8
1170,1827,9
1170,355,8
1170,100,7
1170,440,8
1170,1965,8
1170,1532,7
1170,173,9
1170,856,7
1170,861,9
1170,1195,8
1170,59,7
1170,1818,9
1170,269,8
1170,603,5
1170,1564,6
1170,687,5
1171,530,6
1171,740,6
1171,532,6
1171,1239,6
1171,996,6
1171,59,7
1171,1575,7
1171,293,9
1171,270,6
1171,153,10
1171,206,5
1171,435,8
1171,93,9
1171,94,7
1171,30,8
1171,169,7
1171,534,9
1171,535,9
1171,182,9
1171,177,8
1171,1459,7
1171,180,6
1171,156,8
1171,48,8
1171,1726,6
1171,379,6
1171,335,6
1171,1172,9
1171,181,6
1171,66,6
1171,269,5
1171,20,5
1171,527,5
1171,417,2
1172,467,9
1173,1575,8
1173,1535,9
1173,226,5
1173,356,7
1173,30,7
1173,1210,8
1173,849,7
1173,853,5
1174,66,8
1174,530,10
1174,232,10
1174,831,8
1174,1535,7
1174,1250,8
1174,120,7
1174,71,9
1174,72,10
1174,122,8
1174,74,10
1174,383,8
1174,129,7
1174,934,9
1174,1889,9
1174,249,10
1174,1604,10
1174,147,7
1174,189,10
1174,1509,8
1174,335,10
1174,853,10
1174,24,10
1174,355,8
1174,100,9
1174,1728,9
1174,1744,10
1176,1313,5
1176,874,6
1176,521,7
1176,1535,2
1177,1650,8
1177,48,6
1177,50,5
1177,306,5
1177,53,8
1177,394,7
1177,101,8
1177,857,8
1177,284,9
1177,477,7
1177,962,7
1177,586,7
1177,66,8
1177,288,5
1177,67,6
1177,57,8
1177,889,10
1177,1519,10
1177,269,7
1177,998,5
1177,1050,6
1177,1690,9
1177,369,7
1177,1536,7
1177,232,6
1177,812,8
1177,59,10
1177,60,8
1177,1470,7
1177,1818,9
1177,1575,10
1177,289,7
1177,706,5
1177,1,8
1177,1482,7
1177,61,6
1177,63,5
1177,1535,9
1177,930,5
1177,1726,6
1177,552,7
1177,1132,7
1177,563,4
1177,223,9
1177,225,6
1177,813,8
1177,1685,6
1177,236,5
1177,345,8
1177,226,9
1177,790,10
1177,15,7
1177,356,9
1177,1157,6
1177,120,6
1177,71,8
1177,73,9
1177,72,10
1177,121,9
1177,1281,4
1177,239,8
1177,384,7
1177,395,8
1177,240,7
1177,132,6
1177,1571,7
1177,918,9
1177,241,7
1177,487,7
1177,506,7
1177,1974,8
1177,287,7
1177,245,10
1177,297,5
1177,267,8
1177,134,6
1177,16,7
1177,387,8
1177,263,9
1177,1465,5
1177,958,6
1177,270,10
1177,379,4
1177,1852,6
1177,934,9
1177,1889,8
1177,135,7
1177,967,8
1177,136,8
1177,257,6
1177,1956,6
1177,160,7
1177,185,9
1177,18,8
1177,186,8
1177,249,8
1177,228,8
1177,1594,7
1177,253,6
1177,618,6
1177,953,7
1177,1025,6
1177,143,6
1177,144,7
1177,1530,8
1177,145,6
1177,1604,6
1177,33,10
1177,218,6
1177,52,5
1177,147,6
1177,1579,8
1177,486,10
1177,634,7
1177,467,7
1177,801,10
1177,237,7
1177,1374,5
1177,97,8
1177,189,6
1177,1887,7
1177,1088,8
1177,252,6
1177,435,7
1177,76,6
1177,77,6
1177,99,5
1177,1453,7
1177,1138,5
1177,888,4
1177,1175,5
1177,96,8
1177,80,8
1177,90,7
1177,19,10
1177,323,8
1177,457,9
1177,877,10
1177,838,5
1177,20,8
1177,1735,5
1177,1546,6
1177,30,9
1177,1210,10
1177,272,6
1177,853,7
1177,322,7
1177,161,6
1177,326,7
1177,329,8
1177,527,7
1177,721,10
1177,209,6
1177,165,7
1177,210,8
1177,1601,5
1177,238,7
1177,1699,8
1177,45,8
1177,168,6
1177,529,7
1177,957,8
1177,114,7
1177,166,6
1177,205,10
1177,24,7
1177,1508,3
1177,167,6
1177,400,8
1177,290,8
1177,396,7
1177,397,7
1177,1827,8
1177,339,9
1177,355,10
1177,154,7
1177,169,7
1177,440,9
1177,79,7
1177,1836,6
1177,1517,7
1177,170,7
1177,534,8
1177,535,8
1177,152,7
1177,1602,6
1177,198,8
1177,855,8
1177,1837,3
1177,25,6
1177,390,7
1177,849,7
1177,696,5
1177,174,6
1177,182,9
1177,26,8
1177,567,7
1177,1048,5
1177,508,6
1177,6,7
1177,177,7
1177,95,7
1177,1000,8
1177,1459,6
1177,1293,7
1177,688,5
1177,856,7
1177,180,7
1177,181,7
1177,1607,6
1177,338,8
1177,447,5
1177,7,8
1177,935,8
1177,202,7
1177,156,6
1177,184,6
1177,861,8
1177,28,6
1177,553,6
1177,482,6
1177,392,9
1177,890,6
1177,1195,6
1177,1840,7
1178,57,10
1178,1690,10
1178,1575,10
1178,1535,10
1178,953,10
1178,149,10
1178,877,10
1178,853,10
1178,907,8
1178,1601,10
1178,1699,10
1178,861,10
1178,223,10
1178,225,10
1178,813,10
1181,269,9
1181,1535,9
1181,1726,9
1181,226,10
1181,1571,10
1181,270,10
1181,934,8
1181,1889,8
1181,257,7
1181,877,9
1181,1212,7
1181,417,6
1181,154,8
1181,79,8
1182,66,9
1182,269,8
1182,934,7
1182,488,8
1182,228,8
1182,1887,9
1182,1735,9
1182,325,2
1182,355,6
1182,232,8
1182,59,8
1182,1535,10
1182,552,9
1182,1313,9
1182,1132,9
1182,120,8
1182,243,10
1182,509,8
1182,249,9
1182,149,8
1182,157,6
1182,877,10
1182,20,8
1182,853,10
1182,322,10
1182,907,7
1182,573,9
1182,154,9
1182,849,10
1182,1195,8
1182,1840,8
1182,1726,7
1182,177,7
1182,861,7
1183,136,9
1183,1535,10
1183,20,9
1183,170,9
1183,263,10
1184,1292,7
1184,269,10
1184,1575,10
1184,1535,10
1184,121,8
1184,135,8
1184,953,7
1184,33,7
1184,93,8
1184,355,8
1184,6,8
1184,1195,8
1184,1840,7
1185,1735,7
1185,269,6
1185,1575,8
1185,1535,7
1185,356,7
1185,121,6
1185,1604,8
1185,20,8
1185,849,9
1186,1535,8
1186,226,6
1186,121,9
1186,20,8
1186,1735,8
1186,30,10
1186,45,9
1186,6,9
1186,1726,3
1186,481,5
1186,205,8
1187,101,8
1187,889,8
1187,1519,8
1187,269,6
1187,59,6
1187,1818,7
1187,1575,7
1187,1,9
1187,1535,8
1187,223,7
1187,225,6
1187,813,8
1187,226,6
1187,356,7
1187,71,7
1187,73,8
1187,72,7
1187,121,8
1187,240,7
1187,245,6
1187,16,8
1187,1142,9
1187,387,8
1187,934,5
1187,1889,6
1187,1083,5
1187,1530,7
1187,145,8
1187,1604,6
1187,634,5
1187,467,7
1187,801,7
1187,1887,7
1187,98,8
1187,99,4
1187,19,8
1187,20,7
1187,1735,7
1187,30,9
1187,1210,9
1187,584,7
1187,853,6
1187,329,9
1187,529,5
1187,205,8
1187,339,8
1187,169,6
1187,440,9
1187,1965,6
1187,849,8
1187,861,7
1187,481,7
1189,1818,8
1189,1535,7
1189,226,10
1189,240,8
1189,185,10
1189,18,8
1189,186,10
1189,33,10
1189,527,7
1190,269,8
1190,1575,9
1190,1535,10
1190,813,9
1190,918,8
1190,249,9
1190,1604,10
1190,20,7
1190,1735,9
1190,853,10
1190,6,8
1190,392,6
1191,1827,9
1191,50,8
1191,880,8
1191,53,8
1191,394,8
1191,889,9
1191,1519,9
1191,1818,8
1191,1575,9
1191,1,10
1191,1535,9
1191,226,8
1191,356,9
1191,71,9
1191,73,9
1191,72,9
1191,240,9
1191,245,10
1191,16,9
1191,1142,9
1191,940,5
1191,1530,8
1191,467,10
1191,189,8
1191,193,5
1191,457,9
1191,20,7
1191,1210,9
1191,195,6
1191,196,5
1191,209,7
1191,165,8
1191,1699,8
1191,168,7
1191,205,8
1191,355,8
1191,169,8
1191,849,9
1191,174,6
1191,6,9
1191,202,8
1191,1195,8
1191,1840,6
1191,379,7
1191,249,8
1191,30,8
1191,329,8
1191,269,8
1191,1735,8
1192,1575,9
1192,356,4
1192,121,7
1192,934,5
1192,1564,5
1192,1565,5
1192,6,7
1192,1535,6
1192,1604,5
1192,20,5
1193,269,10
1193,1535,8
1193,1726,10
1193,855,10
1193,223,10
1193,225,10
1193,813,10
1193,20,10
1194,33,10
1194,20,9
1194,1535,10
1194,356,9
1194,189,8
1194,1887,10
1194,24,9
1195,1535,9
1196,101,8
1196,1535,10
1196,339,7
1197,288,7
1197,1669,7
1197,57,9
1197,530,7
1197,740,7
1197,532,7
1197,1239,8
1197,996,7
1197,232,9
1197,111,7
1197,1,10
1197,1678,7
1197,1535,10
1197,1726,7
1197,552,9
1197,1313,7
1197,1132,7
1197,874,9
1197,223,9
1197,225,7
1197,813,10
1197,116,7
1197,240,8
1197,918,10
1197,246,8
1197,263,10
1197,249,9
1197,427,8
1197,1604,9
1197,1707,7
1197,1138,8
1197,1137,7
1197,20,8
1197,1735,8
1197,527,8
1197,1564,6
1197,1710,6
1197,45,10
1197,154,9
1197,538,8
1197,170,10
1197,876,8
1197,696,8
1197,481,10
1197,392,10
